Название Скважины,ГЗУ,Связь,Статус работы,Тип Скважины,"Qж (факт), т/сут","Qж (4 часа), т/сут","Рлин, атм","Тлин, °C","Работа, ч",Комментарии
4482,ГЗУ-31 п,1783942359.684,Running,Srp,16.708062144928018,16.754682050543103,,,-,
4483,ГЗУ-31 п,1783940842.275,Running,Srp,0,null,,,-,
4488,ГЗУ-10 птв,1783942872.229,Running,Pcp,41.85940632487313,41.57923158258659,,,-,
4489,ГЗУ-10 птв,1783943186.903,Running,Pcp,49.91245738905279,50.00787416742298,,,-,
4519,ГЗУ-24 птв,1783942477.926,Stop,Pcp,69.16999581424055,69.42865431912313,,,-,
4520,ГЗУ-24 птв,1783943511.223,,Pcp,1.7590310875173332,1.7956366512231916,,,-,
4524,ГЗУ-24 птв,1783943249.877,Running,Pcp,9.561722618823971,9.446211556895301,,,-,
4525,ГЗУ-27а п,1779242443.771,Running,Srp,null,null,,,-,
4526,ГЗУ-27а п,1783942624.96,,Pcp,14.231356928729769,14.318818821909575,,,-,
4530,ГЗУ-27а п,1783943155.895,Stop,Pcp,17.735669781566667,18.045089654452184,,,-,
4531,ГЗУ-27а п,1783941112.691,,Pcp,12.043570863622952,12.04862903923632,,,-,
4532,ГЗУ-27а п,1783943424.028,,Pcp,0.002300002753979818,0,,,-,
4534,ГЗУ-27а п,1783943060.254,Running,Pcp,13.51048140246518,13.408513258717692,,,-,
4535,ГЗУ-27а п,1783943127.654,Running,Pcp,15.450234079047735,11.004812780291125,,,-,
4537,ГЗУ-27а п,1783942524.234,,Pcp,0.48034748089936463,0.548760162084149,,,-,
4538,ГЗУ-27а п,1783943388.529,,Pcp,18.268001841089156,18.125521793168986,,,-,
4539,ГЗУ-32 п,1783943329.571,Stop,Srp,3.615814215389364,3.1966828679406873,,,-,
4544,ГЗУ-32 п,1783943014.458,,Srp,5.5053750415649905,5.4147336052157025,,,-,
4547,ГЗУ-32 п,1781942964.171,Running,Pcp,null,null,,,-,
4568,ГЗУ-21 птв,1783942049.037,Running,Pcp,37.29780395964758,37.09520420586149,,,-,
4579,ГЗУ-21 птв,1783942557.137,Running,Srp,25.812041351105734,26.062418121447276,,,-,
4593,ГЗУ-27а п,1783942472.74,,Srp,10.790895276837125,10.630730048252843,,,-,
4600,ГЗУ-31а п,1783942420.821,Running,Srp,22.439796926173592,22.460651008538413,,,-,
4603,ГЗУ-31а п,1783942437.677,Stop,Srp,3.162682360455695,3.164094116676834,,,-,
4605,ГЗУ-31а п,1783940792.94,Running,Srp,5.8242005257767175,21.009702457481662,1.25,50.3,89.18918918918918,
4606,ГЗУ-31а п,1783940029.311,Stop,Srp,17.74870496851588,17.70427648094926,,,-,
4607,ГЗУ-31а п,1783942736.151,Running,Srp,6.039633491140716,6.023274167180756,,,-,
4608,ГЗУ-31а п,1783943194.457,Running,Srp,19.458110889958956,19.531723091137216,,,-,
4609,ГЗУ-31а п,1783940159.722,Running,Srp,15.081231182477037,15.818660870915314,,,-,
4610,ГЗУ-31а п,1783936807.028,Running,Srp,27.31816336615608,27.01211803114207,,,-,
4616,ГЗУ-31а п,1783936806.721,,Pcp,18.36034120185867,18.440602592384472,,,-,
4617,ГЗУ-31а п,1783942028.579,Stop,Srp,0,0,,,-,
4618,ГЗУ-31а п,1783942733.129,Stop,Srp,1.8057503450029377,8.08267491502043,,,-,
4620,ГЗУ-31а п,1780797637.038,,Srp,null,null,,,-,
4622,ГЗУ-31а п,1783941316.532,Stop,Pcp,3.8140875318531617,2.008980215139541,,,-,
4624,ГЗУ-31а п,1783942826.771,Stop,Srp,18.640702700241683,17.389348610836326,,,-,
4627,ГЗУ-31а п,1783943102.482,,Pcp,13.720831027648138,13.887957570581605,,,-,
4628,ГЗУ-31а п,1783943017.844,,Pcp,17.701278789980773,16.88024535477977,,,-,
4629,ГЗУ-31а п,1783942118.033,,Srp,4.218992629138551,9.567955524414716,,,-,
4631,ГЗУ-31а п,1783943022.212,Running,Srp,8.111753744750398,7.881948790210731,,,-,
4632,ГЗУ-31а п,1783942365.596,Stop,Srp,6.35153787099159,6.24936094329726,,,-,
4633,ГЗУ-31а п,1783942942.622,Stop,Pcp,37.38167919590582,36.208314049374486,,,-,
4634,ГЗУ-31а п,1783941957.274,Running,Pcp,9.880738332587025,10.414552986801395,,,-,
4635,ГЗУ-31а п,1783590549.358,Running,Srp,null,null,,,-,
4642,ГЗУ-10 птв,1783937676.769,,Pcp,9.001939577556257,9.063313141499295,,,-,
4649,ГЗУ-32 п,1783942624.852,,Srp,22.901218976110975,null,,,-,
4650,ГЗУ-31а п,1774340517.608,Running,Pcp,null,null,2.2,23.4,88.51351351351352,
4652,ГЗУ-31а п,1783942533.068,Running,Pcp,48.0850605430854,47.915364478622564,,,-,
4654,ГЗУ-21 птв,1783943489.316,Running,Pcp,12.29670044738576,13.49533491249535,,,-,
4655,ГЗУ-21 птв,1783942437.43,Running,Pcp,12.765403489563939,12.760782014937297,,,-,
4657,ГЗУ-21 птв,1783942889.952,Stop,Pcp,22.223725139220416,22.40097038505461,,,-,
4666,ГЗУ-21 птв,1783936807.528,Stop,Srp,30.55430321265482,31.147381558106645,,,-,
4668,ГЗУ-21 птв,1783942607.356,,Pcp,46.739899618256935,46.3855103119083,,,-,
4670,ГЗУ-27а п,1783664313.603,,Srp,null,null,,,-,
4672,ГЗУ-27а п,1783943124.981,Running,Pcp,83.71601094780264,83.68737369846455,,,-,
4674,ГЗУ-27а п,1783941970.657,,Pcp,52.02116864629845,51.57724468634995,,,-,
4676,ГЗУ-27 п,1783942826.992,,Srp,19.040644158745614,19.288858592482132,,,-,
4684,ГЗУ-32 п,1783942999.017,Running,Pcp,104.62595424605126,104.67068732906615,,,-,
4686,ГЗУ-32 п,1783821631.82,Stop,Pcp,null,null,,,-,
4688,ГЗУ-32 п,1783943135.462,,Pcp,30.14740117973484,30.13479724830889,,,-,
4690,ГЗУ-32 п,1783943392.496,Running,Pcp,15.888920220048732,15.758891778921127,,,-,
4698,ГЗУ-27а п,1783942847.484,Running,Pcp,18.698124341159343,18.38949625334568,,,-,
4699,ГЗУ-27а п,1783941632.779,Stop,Srp,17.63116978003604,18.113185699311334,,,-,
4700,ГЗУ-27а п,1783942479.818,Running,Srp,36.384854147147564,36.355419984639724,,,-,
4702,ГЗУ-32 п,1783940223.319,Stop,Pcp,43.36427239827746,41.85062585914788,,,-,
4703,ГЗУ-32 п,1783943153.916,Running,Srp,29.934641535552277,29.768821828058382,,,-,
4704,ГЗУ-32 п,1783943008.611,Running,Srp,43.318121833840344,43.35470509435866,,,-,
4705,ГЗУ-32 п,1783941902.069,Running,Srp,24.270349243498163,24.136019288049418,,,-,
4706,ГЗУ-32 п,1783943188.758,Running,Srp,47.35875207248268,47.12638484916613,,,-,
4708,ГЗУ-32 п,1783942199.542,,Srp,60.63136107206224,60.54543030722195,,,-,
4710,ГЗУ-32 п,1783942933.21,Running,Pcp,47.81727421612733,null,,,-,
4712,ГЗУ-32 п,1783942014.424,Running,Srp,17.402358576152796,17.41072890453628,,,-,
4714,ГЗУ-32 п,1783939956.727,Running,Srp,44.559950982486555,44.59823782977679,,,-,
4715,ГЗУ-32 п,1783942661.914,Running,Srp,23.565124732273823,23.49880281408957,,,-,
4716,ГЗУ-32а п,1783936966.029,,Srp,40.187451660777654,38.961937170942996,,,-,
4717,ГЗУ-32а п,1781816305.258,Stop,Srp,null,null,,,-,
4718,ГЗУ-32а п,1783942060.863,Running,Srp,18.914377853117436,19.051155302997767,,,-,
4719,ГЗУ-32а п,1783941028.331,,Srp,50.35640027965165,50.39801625050222,,,-,
4721,ГЗУ-32а п,1783942804.202,,Srp,4.721736179080741,11.436294180762191,,,-,
4728,ГЗУ-27а п,1783942349.6,Running,Srp,8.998394263275323,8.84744094518069,,,-,
4730,ГЗУ-27а п,1783942624.068,Running,Srp,35.97683385955554,36.034387413943655,,,-,
4731,ГЗУ-32 п,1783943213.753,Stop,Srp,25.371910170735614,25.20705292306607,,,-,
4732,ГЗУ-32 п,1783942752.132,Running,Srp,46.623310582519814,46.44900556586172,,,-,
4733,ГЗУ-32 п,1783943111.602,Stop,Srp,23.83530519729844,23.75122776537262,,,-,
4734,ГЗУ-32 п,1783942688.901,Running,Pcp,26.86857800631466,26.953997846901853,,,-,
4735,ГЗУ-32 п,1782993419.379,,Pcp,null,null,,,-,
4736,ГЗУ-32 п,1783943325.989,Stop,Srp,29.3641247128789,33.21894338064314,,,-,
4737,ГЗУ-32 п,1783942838.09,Running,Pcp,37.30497713850717,37.429698610437846,,,-,
4738,ГЗУ-32 п,1783942625.062,,Pcp,6.845793375447108,17.36400929423413,,,-,
4739,ГЗУ-32 п,1783941255.289,Running,Pcp,102.18963597959166,96.83324536122889,,,-,
4740,ГЗУ-32 п,1783942908.81,Running,Pcp,63.65848615685333,61.066278710118944,,,-,
4741,ГЗУ-32 п,1783942782.357,Running,Pcp,70.82346990040838,0,,,-,
4743,ГЗУ-32 п,1783942055.498,,Srp,29.79024021903201,29.820963397482945,,,-,
4744,ГЗУ-32 п,1783943199.486,Running,Srp,63.30833498215311,62.97510847944409,,,-,
4746,ГЗУ-32а п,1783942761.354,,Srp,21.516762847974505,21.55269460411571,,,-,
4758,ГЗУ-32а п,1783942885.762,Running,Srp,26.617523553524272,26.304820396859228,,,-,
4759,ГЗУ-32а п,1783943268.484,,Srp,7.675569516072184,7.803180541078531,,,-,
4772,ГЗУ-33 п,1783942456.742,,Srp,18.847639150506986,19.093437335568712,,,-,
4774,ГЗУ-33а п,1783942799.012,,Pcp,3.983831780581342,3.766808523919143,,,-,
4775,ГЗУ-33а п,1783943002.812,,Pcp,64.43321656230859,63.54988224779494,,,-,
4776,ГЗУ-33 п,1783942859.172,,Pcp,3.138265022958568,3.090146447379675,,,-,
4780,ГЗУ-33 п,1783940001.23,Stop,Srp,24.894748651446832,24.8755019693319,,,-,
4781,ГЗУ-33а п,1783942365.743,Running,Pcp,9.348027966764471,8.160868846961662,,,-,
4782,ГЗУ-33 п,1783943347.439,Running,Srp,28.42904846308865,27.645420286086328,,,-,
4783,ГЗУ-33а п,1783942048.136,Stop,Pcp,39.71395853778032,38.323809962618746,,,-,
4785,ГЗУ-33 п,1783942730.021,Stop,Pcp,0,1.8569534204091862,,,-,
4786,ГЗУ-33 п,1783943197.665,,Srp,21.352699660851478,20.440011685289186,,,-,
4791,ГЗУ-18 птв (нов),1783942492.161,Running,Pcp,48.20059525009033,59.518412928075286,,,-,
4793,ГЗУ-18 птв (нов),1783942633.239,Running,Srp,9.671584332010045,9.849815820065915,,,-,
4794,ГЗУ-18 птв (нов),1783943115.234,,Pcp,6.2226715833621,6.274707007217288,,,-,
4800,ГЗУ-30а п,1783943400.103,Running,Srp,21.637212471400037,21.689257282396586,,,-,
4801,ГЗУ-30а п,1777255236.616,,Srp,null,null,,,-,
4803,ГЗУ-30а п,1783943293.161,,Srp,20.22664414201566,null,,,-,
4804,ГЗУ-30а п,1783936807.424,,Srp,13.391898087106648,13.481926556326824,,,-,
4805,ГЗУ-30а п,1783941043.059,,Pcp,5.37711112359756,null,,,-,
4807,ГЗУ-27 п,1783942844.911,,Srp,4.908428086003433,4.4097085756388275,,,-,
4809,ГЗУ-30а п,1783941595.03,,Srp,4.586485271631436,4.4611687738582395,,,-,
4810,ГЗУ-30а п,1783943061.653,Stop,Srp,6.827393915357983,6.887846469725982,,,-,
4812,ГЗУ-30а п,1783943110.058,,Srp,30.99773044814301,30.725273852021566,,,-,
4814,ГЗУ-30а п,1783939595.13,,Srp,13.96688288092342,null,,,-,
4816,ГЗУ-30а п,1783943258.915,Stop,Srp,11.160075269461936,11.255843104414224,,,-,
4817,ГЗУ-30 п,1783940252.019,,Srp,5.567855683093424,5.622301327389301,,,-,
4818,ГЗУ-30а п,1782698435.239,Stop,Srp,null,null,,,-,
4819,ГЗУ-30 п,1783940341.371,,Srp,null,6.456921501918352,,,-,
4820,ГЗУ-30 п,1783925929.024,,Srp,4.953142015263401,null,,,-,
4821,ГЗУ-30 п,1783943041.681,Running,Srp,21.984080045730828,21.821083864205463,,,-,
4823,ГЗУ-30 п,1783943478.681,Running,Srp,81.10772065802952,79.68522640498358,,,-,
4825,ГЗУ-30 п,1783940834.802,,Srp,14.415218377876803,14.489514017315432,,,-,
4828,ГЗУ-30 п,1783943516.273,,Srp,22.246891411496225,21.346521246955295,,,-,
4829,ГЗУ-30 п,1783936806.824,,Srp,9.574872477902126,9.547639945285455,,,-,
4832,ГЗУ-30 п,1783940922.111,,Srp,12.678868446590826,12.543420193920957,,,-,
4835,ГЗУ-30 п,1783941301.104,,Srp,6.960643608734763,null,,,-,
4837,ГЗУ-30 п,1783943077.696,Running,Srp,24.459854332935127,24.66429842021956,,,-,
4839,ГЗУ-30 п,1783927968.436,,Srp,23.548687362766472,null,,,-,
4840,ГЗУ-31а п,1783943287.562,,Srp,4.00569697685641,3.9563096183009074,,,-,
4849,ГЗУ-31а п,1783941521.427,Stop,Srp,12.592492066076076,12.713882928451051,,,-,
4850,ГЗУ-31а п,1783942560.212,Running,Srp,4.242642862424701,4.323545288305633,,,-,
4853,ГЗУ-31а п,1783943412.825,,Srp,14.780058845023026,14.79074944021973,,,-,
4855,ГЗУ-31а п,1783943210.822,Running,Srp,33.315429882216726,33.44229142014338,,,-,
4860,ГЗУ-27 п,1783942023.906,Running,Srp,11.876503909979279,11.941741640021984,,,-,
4861,ГЗУ-27 п,1783942922.692,Stop,Srp,11.022667484595704,11.031096958041996,,,-,
4862,ГЗУ-27 п,1783943500.619,Running,Srp,21.634537910707166,21.540952441412767,,,-,
4863,ГЗУ-30а п,1783942340.348,Stop,Srp,11.794456333244813,11.314988167288666,,,-,
4864,ГЗУ-30а п,1783942974.477,,Srp,7.825886842470811,7.9419326749589425,,,-,
4866,ГЗУ-30а п,1783941024.058,,Srp,4.169125960760003,null,,,-,
4868,ГЗУ-30а п,1783938492.083,,Srp,10.629861913624522,null,,,-,
4870,ГЗУ-30а п,1783943171.531,,Srp,26.809042928700556,26.752479274988826,,,-,
4872,ГЗУ-30 п,1783943313.217,Running,Srp,14.206231346561601,14.1493487380596,,,-,
4878,ГЗУ-30а п,1783942457.63,Stop,Srp,24.898551017467025,25.090902700699072,,,-,
4882,ГЗУ-30а п,1783943277.667,Stop,Srp,53.71413989520861,53.42199528394456,,,-,
4884,ГЗУ-30а п,1780057067.75,Running,Srp,null,null,,,-,
4885,ГЗУ-31а п,1774144846.535,,Srp,null,null,,,-,
4886,ГЗУ-31 б п,1783936806.825,,Srp,4.057629325409715,4.044538805553182,,,-,
4888,ГЗУ-31 б п,1783942435.93,Stop,Srp,2.605224185647972,2.5938095406766353,2.15,38.9,-,
4891,ГЗУ-27 п,1783943166.143,Running,Srp,9.718920416231327,9.630930324117188,,,-,
4899,ГЗУ-30а п,1783913157.115,,Srp,13.958949318187477,null,,,-,
4911,ГЗУ-32 п,1783938459.157,,Srp,13.847321856296077,null,,,-,
4916,ГЗУ-32 п,1783941754.709,Running,Pcp,57.33084442881799,57.60878402918867,,,-,
4920,ГЗУ-32 п,1783940223.043,Stop,Srp,20.900418756393147,null,,,-,
4922,ГЗУ-32 п,1783942985.748,,Pcp,4.95353224857137,3.05946955333184,,,-,
4924,ГЗУ-32а п,1783941754.153,,Srp,20.129886161616835,20.086132994216744,,,-,
4926,ГЗУ-32 п,1783942430.589,,Srp,33.26461239688963,33.329555102718395,,,-,
4929,ГЗУ-31а п,1783942411.653,Running,Pcp,18.152347568297024,18.196933393754183,2.08,47.9,75.74626865671641,
4939,ГЗУ-30б п,1783936806.828,,Pcp,76.43355378610738,76.56062742946901,,,-,
4940,ГЗУ-30б п,1783942576.254,Running,Pcp,79.0849953365378,79.1413506086103,,,-,
4946,ГЗУ-30б п,1783937406.774,,Srp,45.72786236758922,38.086309007591964,,,-,
4947,ГЗУ-30б п,1783936806.628,,Srp,0.8779573798852575,1.3298922327411893,,,-,
4959,ГЗУ-30б п,1783938496.652,Running,Srp,5.596507582420997,5.465818710229017,,,-,
4960,ГЗУ-30б п,1783130425.861,,Pcp,null,null,,,-,
4962,ГЗУ-30б п,1774147730.121,,Srp,null,null,,,-,
4964,ГЗУ-30б п,1783936807.125,Running,Srp,21.784358696102366,21.95989325071188,,,-,
4968,ГЗУ-31 п,1783942503.171,Stop,Srp,19.211959923431266,19.170770649729086,,,-,
4969,ГЗУ-31 п,1783943479.798,Stop,Srp,12.45112861615687,12.545142299163814,2.24,44.8,-,
4984,ГЗУ-31 п,1783943107.91,Stop,Srp,7.504338347946418,7.417926148477625,,,-,
4985,ГЗУ-31 п,1783941628.654,Stop,Srp,0,null,,,-,
4991,ГЗУ-31 б п,1779854095.838,Running,Pcp,null,null,2.06,18,78,
4992,ГЗУ-31 п,1783942334.083,Running,Srp,24.966279929366614,24.931148516017767,,,-,
4993,ГЗУ-31 п,1783943242.777,,Srp,21.419517794044765,21.61671571435673,,,-,
4994,ГЗУ-31 п,1782039306.4,Stop,Srp,null,null,,,-,
4999,ГЗУ-31 п,1783942605.945,Stop,Pcp,63.08790554469281,64.12125215349343,,,-,
5009,ГЗУ-31 б п,1782784837.035,Running,Pcp,null,null,,,-,
5013,ГЗУ-30 п,1783941963.792,Running,Srp,10.5770374507075,10.686405971323532,,,-,
5019,ГЗУ-31 п,1783941721.66,Running,Srp,11.441498087528261,11.475190749589121,,,-,
5022,ГЗУ-31 п,1783941609.675,Stop,Srp,5.661865579634966,5.666794390056627,,,-,
5023,ГЗУ-31 п,1783941705.087,Stop,Srp,null,10.645957260381932,,,-,
5025,ГЗУ-31 п,1783943386.575,,Srp,23.892355183317573,23.7984731117355,,,-,
5026,ГЗУ-30б п,1783941973.299,,Srp,8.381725683458832,8.387726558024315,,,-,
5029,ГЗУ-30а п,1783942828.153,,Srp,8.85282317948131,8.940365597036555,,,-,
5031,ГЗУ-30а п,1783940961.484,,Srp,22.908961025807695,22.502656063857145,,,-,
5033,ГЗУ-30а п,1783936807.423,,Srp,34.51080271310637,34.05552672829867,,,-,
5034,ГЗУ-30а п,1783942630.776,Running,Srp,38.81981792463566,38.64424115741949,,,-,
5035,ГЗУ-30а п,1783943518.919,Running,Srp,41.66055916527526,41.67262028765901,,,-,
5038,ГЗУ-30а п,1783936807.424,,Srp,5.882054527799518,5.754015288194316,,,-,
5040,ГЗУ-30а п,1783936806.927,,Srp,16.312415243614787,0.05683637047449341,,,-,
5042,ГЗУ-30а п,1783943495.249,Stop,Srp,7.621673907786319,20.969118732487427,,,-,
5044,ГЗУ-30а п,1783940624.995,,Srp,14.15531906169679,14.14878847941757,,,-,
5047,ГЗУ-30а п,1783938914.745,Running,Srp,0.0007332570182818033,36.426090339527924,,,-,
5049,ГЗУ-31а п,1783942840.842,,Srp,4.738441769243115,4.75540822044204,,,-,
5050,ГЗУ-31 б п,1783931364.283,,Srp,18.517177834865013,null,,,-,
5061,ГЗУ-18 птв (нов),1783942755.964,Stop,Srp,20.09033025533973,20.242973179605666,,,-,
5062,ГЗУ-18 птв (нов),1783943129.88,Running,Pcp,12.979412759087547,12.95936962177579,,,-,
5064,ГЗУ-18 птв (нов),1783942710.931,,Pcp,2.338233955038254,2.3924179109676134,,,-,
5069,ГЗУ-18 птв (нов),1783942502.97,,Pcp,15.546698922564453,15.545199674784952,,,-,
5073,ГЗУ-18 птв (нов),1783942035.197,Running,Pcp,31.20469824951108,31.247244193474966,,,-,
5077,ГЗУ-18 птв (нов),1783943468.312,Stop,Srp,51.96999595973529,51.62346972958492,,,-,
5081,ГЗУ-27 п,1783921567.015,Running,Srp,47.97277594032942,null,,,-,
5083,ГЗУ-27 п,1783942975.812,,Srp,40.800918712472274,40.45905347541864,,,-,
5084,ГЗУ-27 п,1783942666.96,Running,Srp,8.372309206964603,8.279422737118892,,,-,
5086,ГЗУ-27а п,1783943311.253,Running,Srp,14.847473195501255,15.036743263763986,,,-,
5088,ГЗУ-32а п,1783941847.398,,Srp,23.483029789454335,23.31052906226524,,,-,
5089,ГЗУ-32а п,1783943285.294,,Srp,3.6219497435260237,3.7450289628721234,,,-,
5090,ГЗУ-32а п,1783943443.124,Stop,Srp,37.30296598477213,37.10076479639302,,,-,
5091,ГЗУ-32а п,1783938753.436,Running,Srp,22.993975869849507,22.965028031699532,,,-,
5092,ГЗУ-32а п,1783943245.736,Stop,Srp,26.111664435109585,25.98794646772942,,,-,
5093,ГЗУ-32а п,1783941945.898,Stop,Srp,16.577700858078234,16.64932580573508,,,-,
5094,ГЗУ-32а п,1783943479.063,Running,Srp,36.19090757408445,36.046196737203864,,,-,
5095,ГЗУ-32а п,1783942996.46,Stop,Srp,0,0,,,-,
5097,ГЗУ-32а п,1783943045.142,Stop,Srp,13.676625122471386,11.56260786220517,,,-,
5098,ГЗУ-32а п,1781067073.758,Running,Srp,null,null,,,-,
5099,ГЗУ-32а п,1783940810.998,,Pcp,10.06961931541485,9.638206303542177,,,-,
5100,ГЗУ-30 п,1783943513.253,,Srp,1.26712690784912,8.613335857972977,,,-,
5101,ГЗУ-30 п,1783938268.024,,Srp,11.686622895575184,null,,,-,
5113,ГЗУ-30 п,1783942918.082,,Pcp,24.394805638031993,11.273531141774892,,,-,
5121,ГЗУ-31 п,1783943162.445,Running,Pcp,8.602031524730961,8.115028747392849,0,37.3,-,
5127,ГЗУ-30б п,1783943443.307,,Srp,18.750948203459302,19.16785390806707,,,-,
5128,ГЗУ-30б п,1783941935.05,,Srp,24.773505795057577,24.94911617325365,,,-,
5129,ГЗУ-30б п,1783942931.414,,Srp,23.426927556532455,22.26976923774834,,,-,
5131,ГЗУ-30 п,1783936806.822,,Pcp,31.28040659441279,29.617109075464708,,,-,
5132,ГЗУ-30 п,1783937698.88,,Srp,12.635850704754017,null,,,-,
5134,ГЗУ-30 п,1783936807.224,Running,Srp,13.674393895263906,13.694954797725856,,,-,
5135,ГЗУ-30 п,1783923490.914,Running,Srp,18.633871309779504,null,,,-,
5136,ГЗУ-30 п,1783942343.4,Running,Srp,14.000504980542274,14.310938532201641,,,-,
5137,ГЗУ-30 п,1783943438.484,Running,Srp,19.26232619871984,18.669377084496983,,,-,
5138,ГЗУ-30 п,1783943360.101,Running,Srp,13.321588642152113,13.462182583960749,,,-,
5139,ГЗУ-30 п,1783943032.73,Stop,Srp,10.204966413964726,10.35309532881075,,,-,
5140,ГЗУ-30 п,1783918208.868,,Srp,11.82115913840179,null,,,-,
5141,ГЗУ-30б п,1783943351.314,,Srp,0,0,,,-,
5144,ГЗУ-30 п,1783648823.829,Running,Srp,null,null,,,-,
5148,ГЗУ-30 п,1783942063.716,Running,Srp,5.550828590367859,5.523324986977899,,,-,
5149,ГЗУ-30 п,1783939239.627,,Pcp,3.7927269317445376,5.029394877943403,,,-,
5150,ГЗУ-30 п,1783943167.899,,Srp,8.018174655803431,8.131130465963516,,,-,
5152,ГЗУ-30 п,1783920975.91,,Srp,null,null,,,-,
5154,ГЗУ-30 п,1783942913.51,Stop,Srp,43.31219155665252,43.47860653061797,,,-,
5156,ГЗУ-30 п,1783943314.111,,Srp,0,null,,,-,
5162,ГЗУ-30 п,1783943504.275,Running,Srp,31.363187593215393,31.37919278329699,,,-,
5168,ГЗУ-31 п,1783943492.555,Stop,Srp,22.057285840931158,21.970162770980693,,,-,
5172,ГЗУ-31 п,1783943017.71,,Srp,6.2737097475093675,6.342180142051263,,,-,
5174,ГЗУ-31 п,1783943315.896,Stop,Srp,13.163134181920626,13.258090744089811,,,-,
5178,ГЗУ-31 п,1783942035.641,Stop,Srp,20.658798107706595,20.743351472650247,,,-,
5180,ГЗУ-31 б п,1783941402.694,,Srp,13.131323180175087,13.240567027179939,,,-,
5181,ГЗУ-31 п,1783943203.853,Stop,Srp,27.87999763238856,27.891877001923998,,,-,
5186,ГЗУ-31 п,1783942839.741,Running,Srp,0,null,,,-,
5187,ГЗУ-31 п,1783941968.242,Running,Srp,38.850959984932466,39.21729768649465,,,-,
5190,ГЗУ-31 п,1783942499.83,Running,Srp,0,0,,,-,
5192,ГЗУ-31 п,1783943432.824,Running,Pcp,7.739660249987647,7.499231519759511,,,-,
5197,ГЗУ-31 п,1783941824.337,,Pcp,4.748819178435724,4.728001509345491,,,-,
5208,ГЗУ-27 п,1783942308.584,,Pcp,19.423425887315986,19.153443050430553,,,-,
5210,ГЗУ-32 п,1783943502.618,Running,Srp,10.770189503993894,11.287929052790108,3.36,1064.2,-,
5273,ГЗУ-30а п,1783936807.424,,Srp,30.726303316500882,30.940501621835363,,,-,
5279,ГЗУ-31а п,1782784837.035,Stop,Pcp,null,null,,,-,
5281,ГЗУ-31а п,1783941210.031,Running,Srp,0.7676134891756449,0.4395643102767184,,,-,
